nct_id,modeltype,row,col,value
NCT01023581,glm_int,dpp4:sex,dpp4:age10,-0.019
NCT01023581,glm_int,biguanide:age10,dpp4:age10,0.638
NCT01289119,glm_int,(Intercept),dpp4,-0.732
NCT01289119,glm_int,(Intercept),sex,-0.427
NCT01289119,glm_int,dpp4,sex,0.312
NCT01289119,glm_int,(Intercept),age10,-0.972
NCT01289119,glm_int,dpp4,age10,0.712
NCT01289119,glm_int,sex,age10,0.274
NCT01289119,glm_int,(Intercept),dpp4:sex,0.29
NCT01289119,glm_int,dpp4,dpp4:sex,-0.406
NCT01289119,glm_int,sex,dpp4:sex,-0.679
NCT01289119,glm_int,age10,dpp4:sex,-0.186
NCT01289119,glm_int,(Intercept),dpp4:age10,0.695
NCT01289119,glm_int,dpp4,dpp4:age10,-0.961
NCT01289119,glm_int,sex,dpp4:age10,-0.196
NCT01289119,glm_int,age10,dpp4:age10,-0.715
NCT01289119,glm_int,dpp4:sex,dpp4:age10,0.212
NCT01632007,glm_int,(Intercept),dpp4,-1
NCT01632007,glm_int,(Intercept),sex,-1
NCT01632007,glm_int,dpp4,sex,1
NCT01632007,glm_int,(Intercept),age10,-0.002
NCT01632007,glm_int,dpp4,age10,0.002
NCT01632007,glm_int,sex,age10,0
NCT01632007,glm_int,(Intercept),dpp4:sex,1
NCT01632007,glm_int,dpp4,dpp4:sex,-1
NCT01632007,glm_int,sex,dpp4:sex,-1
NCT01632007,glm_int,age10,dpp4:sex,-0
NCT01632007,glm_int,(Intercept),dpp4:age10,0.002
NCT01632007,glm_int,dpp4,dpp4:age10,-0.003
NCT01632007,glm_int,sex,dpp4:age10,-0
NCT01632007,glm_int,age10,dpp4:age10,-0.858
NCT01632007,glm_int,dpp4:sex,dpp4:age10,0
NCT01890122,glm_int,(Intercept),dpp4,-0.629
NCT01890122,glm_int,(Intercept),biguanide,-0.624
NCT01890122,glm_int,dpp4,biguanide,0.393
NCT01890122,glm_int,(Intercept),sex,-0.365
NCT01890122,glm_int,dpp4,sex,0.23
NCT01890122,glm_int,biguanide,sex,0.228
NCT01890122,glm_int,(Intercept),age10,-0.962
NCT01890122,glm_int,dpp4,age10,0.605
NCT01890122,glm_int,biguanide,age10,0.6
NCT01890122,glm_int,sex,age10,0.167
NCT01890122,glm_int,(Intercept),dpp4:sex,0.24
NCT01890122,glm_int,dpp4,dpp4:sex,-0.304
NCT01890122,glm_int,biguanide,dpp4:sex,-0.15
NCT01890122,glm_int,sex,dpp4:sex,-0.656
NCT01890122,glm_int,age10,dpp4:sex,-0.11
NCT01890122,glm_int,(Intercept),biguanide:sex,0.227
NCT01890122,glm_int,dpp4,biguanide:sex,-0.143
NCT01890122,glm_int,biguanide,biguanide:sex,-0.292
NCT01890122,glm_int,sex,biguanide:sex,-0.622
NCT01890122,glm_int,age10,biguanide:sex,-0.104
NCT01890122,glm_int,dpp4:sex,biguanide:sex,0.408
NCT01890122,glm_int,(Intercept),dpp4:age10,0.612
NCT01890122,glm_int,dpp4,dpp4:age10,-0.967
NCT01890122,glm_int,biguanide,dpp4:age10,-0.382
NCT01890122,glm_int,sex,dpp4:age10,-0.106
NCT01890122,glm_int,age10,dpp4:age10,-0.637
NCT01890122,glm_int,dpp4:sex,dpp4:age10,0.124
NCT01890122,glm_int,biguanide:sex,dpp4:age10,0.066
NCT01890122,glm_int,(Intercept),biguanide:age10,0.591
NCT01890122,glm_int,dpp4,biguanide:age10,-0.372
NCT01890122,glm_int,biguanide,biguanide:age10,-0.967
NCT01890122,glm_int,sex,biguanide:age10,-0.103
NCT01890122,glm_int,age10,biguanide:age10,-0.615
NCT01890122,glm_int,dpp4:sex,biguanide:age10,0.067
NCT01890122,glm_int,biguanide:sex,biguanide:age10,0.123
NCT01890122,glm_int,dpp4:age10,biguanide:age10,0.392
